Project,Module,File,GT,TFIDF,TFIDF Score,LLMProb,LLMProb Score,LLMAssign,LLMAssign-IPRAG,SAMCodeTLR
teammates,Storage__Common__E2E,src/main/java/teammates/ui/constants/QuestionTypeStructures.java,non-None,non,58.59,non-None,98.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/FeedbackSessionLogEntry.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackSessionsPage.java,non,non,5.32,non-None,98.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/entity/DeadlineExtension.java,non,non,4.7,non,10.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/UpdateInstructorPrivilegeAction.java,non-None,non-None,84.37,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEnrollPageAxeTest.java,non,non,1.35,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/InstructorSearchPageE2ETest.java,non,non,1.58,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/package-info.java,non,non,1.0,non-None,85.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/ActionClasses.java,non-None,non,60.6,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/AdminNotificationsPage.java,non,non,7.23,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/InstructorPermissionSet.java,non,non,5.23,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/NotificationTargetUser.java,non,non,1.0,non-None,100.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentListPageAxeTest.java,non,non,1.32,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/Templates.java,non,non,6.47,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/entity/Account.java,non,non,1.0,non,10.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/util/TestPropertiesTest.java,non,non,1.13,non-None,85.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/core/CoursesLogic.java,non-None,non-None,96.53,non-None,99.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetFeedbackSessionsAction.java,non-None,non,77.02,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/InstructorPrivileges.java,non,non,5.33,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackMcqQuestionDetails.java,non,non,8.6,non-None,98.0,non-None,non,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/util/ClientProperties.java,non-None,non-None,132.94,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/AccountsData.java,non-None,non,60.34,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/MockCourseWithLargeResponseScript.java,non-None,non-None,111.5,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/TzdbResourceZoneRulesProvider.java,non,non,8.11,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/BaseFeedbackQuestionE2ETest.java,non,non,1.05,non-None,100.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/entity/Course.java,non,non,1.0,non,0.0,non,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackEditPageAxeTest.java,non,non,1.36,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForGoogleIdToGmail.java,non-None,non-None,131.19,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorHomePage.java,non,non,5.45,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/InstructorData.java,non-None,non,57.81,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java,non,non,1.31,non-None,98.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/AdminHomePage.java,non,non,3.81,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/FeedbackSessionResendPublishedEmailWorkerAction.java,non-None,non-None,83.63,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/RegkeyValidityData.java,non-None,non,60.34,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/FeedbackConstSumOptionQuestionE2ETest.java,non,non,1.15,non-None,100.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/AdminExceptionTestAction.java,non-None,non,59.25,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/DeleteAccountAction.java,non-None,non,68.54,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java,non-None,non,75.9,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackNumericalScaleQuestionDetails.java,non,non,7.01,non-None,100.0,non-None,non,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForNullCommentGiverType.java,non-None,non-None,128.23,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/api/UserProvision.java,non-None,non,72.08,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/FeedbackSessionUnpublishedEmailWorkerAction.java,non-None,non-None,83.02,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/PutDataBundleAction.java,non-None,non,69.68,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java,non,non,1.3,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java,non,non,18.52,non-None,90.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/SessionResultsData.java,non-None,non,48.6,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/statistics/FileStore.java,non-None,non-None,118.89,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForConstSumForceUnevenDistribution.java,non-None,non-None,125.81,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/logs/LogEvent.java,non,non,19.15,non-None,100.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/UpdateFeedbackSessionAction.java,non-None,non-None,81.82,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/external/GoogleCloudTasksService.java,non-None,non-None,127.19,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/external/EmptyAuthService.java,non-None,non,74.12,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/attributes/FeedbackSessionAttributes.java,non,non,6.99,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/JsonUtils.java,non,non,3.01,non-None,90.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorCoursesPage.java,non,non,4.77,non-None,98.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsResponseDetails.java,non,non,2.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/FeedbackResponsesData.java,non-None,non,60.01,non-None,95.0,non,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/JsonResult.java,non-None,non,58.59,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/servlets/OriginCheckFilter.java,non-None,non,59.61,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/SendEmailRequest.java,non-None,non,60.65,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/AdminHomePageE2ETest.java,non,non,4.06,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/Const.java,non,non,35.47,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetSessionResponseStatsAction.java,non-None,non,73.95,non-None,85.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java,non-None,non,67.32,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionResponseDetails.java,non,non,3.2,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/search/InstructorSearchManager.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForSanitizedInstructorName.java,non-None,non-None,127.72,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/CourseUpdateRequest.java,non-None,non,62.45,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,non-None,non,75.12,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackRankRecipientsQuestionDetails.java,non,non,4.48,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/Url.java,non,non,5.09,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/DataBundle.java,non,non,1.0,non-None,90.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/core/NotificationsLogic.java,non-None,non,72.76,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/connector/DatastoreClient.java,non-None,non-None,131.66,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseDetailsPage.java,non,non,2.43,non-None,100.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/FeedbackQuestionRecipientData.java,non-None,non,60.04,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/FeedbackResultsPageE2ETest.java,non,non,9.88,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/SingleAccountGoogleIdMigrationScript.java,non-None,non-None,127.82,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/attributes/package-info.java,non,non,1.0,non,5.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/UserInfo.java,non,non,3.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/EmailWrapper.java,non,non,1.04,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/NotificationCreateRequest.java,non-None,non,62.45,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/util/EmailAccount.java,non,non,6.07,non-None,90.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/exception/EntityDoesNotExistException.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackTextResponseDetails.java,non,non,2.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/api/FeedbackQuestionsDb.java,non,non,12.11,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/FeedbackSessionCreateRequest.java,non-None,non,60.52,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/util/package-info.java,non-None,non-None,126.64,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GateKeeper.java,non-None,non,56.55,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/InstructorPrivilegeUpdateRequest.java,non-None,non,61.88,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/constants/ApiConst.java,non-None,non,59.17,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/ActionResult.java,non-None,non,60.57,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/CreateFeedbackSessionAction.java,non-None,non-None,82.01,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/GeneralLogsData.java,non-None,non,60.37,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/EnrollStudentsData.java,non-None,non,59.42,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackResultsPage.java,non,non,8.38,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/AttributesDeletionQuery.java,non,non,3.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/util/TaskWrapper.java,non,non,1.1,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/UnpublishFeedbackSessionAction.java,non-None,non,79.61,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/core/DeadlineExtensionsLogic.java,non-None,non,70.88,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/FeedbackSessionPublishStatus.java,non-None,non,60.84,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/StudentNotificationsPageAxeTest.java,non,non,3.28,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/request/FeedbackSessionBasicRequest.java,non-None,non,57.32,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java,non,non,2.34,non-None,90.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,non-None,non,68.27,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/AccountRequestData.java,non-None,non,59.6,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java,non,non,4.11,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/external/EmailSenderService.java,non-None,non,73.92,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/pageobjects/package-info.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/search/StudentSearchDocument.java,non,non,1.65,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/entity/BaseEntity.java,non,non,5.31,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java,non,non,3.63,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java,non,non,1.69,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/e2e/java/teammates/e2e/cases/InstructorHomePageE2ETest.java,non,non,14.45,non-None,95.0,non,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/GetFeedbackQuestionsAction.java,non-None,non,77.03,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/search/SearchManagerFactory.java,non,non,1.0,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/output/NotificationData.java,non-None,non,59.17,non-None,95.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/storage/api/InstructorsDb.java,non,non,15.01,non-None,95.0,non-None,non,non
teammates,Storage__Common__E2E,src/main/java/teammates/logic/external/GoogleCloudLoggingService.java,non-None,non,66.64,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/client/java/teammates/client/scripts/DataMigrationForFeedbackSessionMismatchedTimezone.java,non-None,non-None,123.09,non-None,100.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,non-None,non,78.54,non-None,90.0,non-None,non-None,non
teammates,Storage__Common__E2E,src/main/java/teammates/ui/webapi/DeleteCourseAction.java,non-None,non,77.33,non-None,90.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateInstructorAction.java,non,non,15.58,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetFeedbackSessionLogsAction.java,non,non,29.65,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/IndexFeedbackSessionFields.java,non-None,non-None,129.07,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/storage/api/AccountsDb.java,non,non,4.24,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackRubricQuestionDetails.java,non-None,non,75.12,non-None,99.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForTextQuestionRecommendedLength.java,non-None,non-None,126.12,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/GoogleIdMigrationBaseScript.java,non-None,non-None,123.21,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SendJoinReminderEmailAction.java,non,non,0.62,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributes.java,non-None,non,76.85,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/ResponseVisibleSetting.java,non,non,3.69,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/InstructorCourseEnrollPageE2ETest.java,non-None,non-None,114.88,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateFeedbackQuestionAction.java,non,non,19.95,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java,non-None,non-None,97.14,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java,non,non,0.39,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/logs/LogSeverity.java,non-None,non-None,86.92,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java,non,non,0.34,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java,non,non,31.05,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackConstantSumResponseDetails.java,non-None,non-None,86.28,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,non,non,19.9,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/questions/FeedbackQuestionDetails.java,non-None,non-None,83.05,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/StringHelper.java,non-None,non-None,82.45,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForContributionQuestionDetailsIsZeroSum.java,non-None,non-None,126.76,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/TestProperties.java,non-None,non-None,117.14,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/package-info.java,non-None,non-None,95.36,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/InstructorCourseDetailsPageE2ETest.java,non-None,non-None,102.47,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/FeedbackSessionLogsData.java,non,non,1.35,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/request/AccountCreateRequest.java,non,non,2.14,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/RetryManager.java,non-None,non-None,92.18,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetCoursesAction.java,non,non,2.11,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/attributes/InstructorAttributes.java,non-None,non,65.63,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/storage/api/StudentsDb.java,non,non,11.07,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/storage/api/OfyHelper.java,non,non,2.0,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java,non,non,14.66,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetActionClassesAction.java,non,non,15.3,non,0.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java,non-None,non-None,115.4,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/TestNgXmlTest.java,non-None,non-None,122.59,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/StudentCourseJoinConfirmationPageE2ETest.java,non-None,non-None,115.31,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/IanaTimezonePage.java,non-None,non-None,98.08,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/BinCourseAction.java,non,non,1.12,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/exception/EnrollException.java,non-None,non-None,87.11,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/OngoingSessionsData.java,non,non,0.39,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/UserNotificationsPage.java,non-None,non-None,104.93,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/QueryLogsAction.java,non,non,39.07,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/FeedbackConstSumRecipientQuestionE2ETest.java,non-None,non-None,93.25,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/logic/api/EmailSender.java,non,non,3.63,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/axe/package-info.java,non-None,non-None,118.06,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForUnencryptedKeyForStudents.java,non-None,non-None,128.07,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/SessionVisibleSetting.java,non,non,3.7,non-None,95.0,non,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/util/EmailAccountTest.java,non-None,non-None,97.63,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/statistics/package-info.java,non-None,non-None,134.74,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/FeedbackSessionLogData.java,non,non,2.41,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/StudentData.java,non,non,0.33,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/output/AccountRequestsData.java,non,non,0.4,non-None,95.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/logic/api/LogsProcessor.java,non,non,2.05,non-None,85.0,non,non,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForTextQuestionDetailsFormat.java,non-None,non-None,127.41,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetAccountAction.java,non,non,0.25,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SearchStudentsAction.java,non,non,2.54,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseJoinConfirmationPageAxeTest.java,non-None,non-None,119.04,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateCourseAction.java,non,non,27.31,non,0.0,non,non,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseStudentDetailsViewPage.java,non-None,non-None,95.25,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/client/java/teammates/client/scripts/DataMigrationForInstructorNullIsArchivedField.java,non-None,non-None,127.98,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/datatransfer/ErrorLogEntry.java,non-None,non-None,84.35,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/GetDeadlineExtensionAction.java,non,non,1.1,non-None,100.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/exception/InstructorUpdateException.java,non-None,non-None,87.25,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/e2e/java/teammates/e2e/cases/InstructorCoursesPageE2ETest.java,non-None,non-None,106.9,non-None,100.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/CreateNotificationAction.java,non,non,2.39,non-None,95.0,non,non,non
teammates,UI__Logic__Storage,src/main/java/teammates/common/util/StdOutConsoleHandler.java,non-None,non-None,85.65,non-None,98.0,non-None,non-None,non
teammates,UI__Logic__Storage,src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java,non,non,17.72,non,0.0,non,non,non
